Ano,Mes,Hora,Normal,HorarioEconomico,Autoconsumo,Injecao,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,hora_sin,hora_cos,autoconsumo_ratio,total_consumo
2021,10,15.0,0.146,0.0,0.396,2,21.01,20.55,16.72,21.26,1021,53,0.97,0.0,91,-0.7071067811865471,-0.7071067811865479,2.7123101896562356,0.542
2021,10,16.0,0.179,0.0,0.231,1,19.47,19.07,16.72,20.66,1022,61,1.22,0.0,63,-0.8660254037844385,-0.5000000000000004,1.2904955838235541,0.41000000000000003
2021,10,17.0,0.351,0.0,0.117,3,18.49,18.17,17.89,18.99,1022,68,1.46,0.0,19,-0.9659258262890683,-0.25881904510252063,0.33333238366842266,0.46799999999999997
2021,10,18.0,0.387,0.0,0.015,3,16.87,16.44,16.45,18.43,1022,70,1.42,0.0,2,-1.0,-1.8369701987210297e-16,0.03875958976850189,0.402
2021,10,19.0,0.402,0.0,0.0,3,15.74,15.41,15.01,17.32,1022,78,1.0,0.0,0,-0.9659258262890684,0.2588190451025203,0.0,0.402
2021,10,20.0,0.999,0.0,0.0,3,15.17,14.78,14.23,15.67,1022,78,1.1,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.999
2021,10,21.0,0.597,0.0,0.0,3,14.59,14.22,12.57,15.11,1022,81,1.36,0.0,0,-0.7071067811865477,0.7071067811865474,0.0,0.597
2021,10,22.0,0.429,0.0,0.0,3,13.83,13.44,9.72,14.04,1023,83,1.2,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.429
2021,10,23.0,0.563,0.0,0.0,3,13.79,13.44,9.72,14.04,1023,85,1.56,0.0,0,-0.25881904510252157,0.9659258262890681,0.0,0.563
2021,10,0.0,0.506,0.0,0.0,3,13.26,12.81,9.72,13.48,1023,83,1.7,0.0,0,0.0,1.0,0.0,0.506
2021,10,1.0,0.478,0.0,0.0,3,13.46,13.03,9.72,13.48,1023,83,1.75,0.0,0,0.25881904510252074,0.9659258262890683,0.0,0.478
2021,10,2.0,0.453,0.0,0.0,3,13.36,12.97,9.72,13.48,1022,85,1.58,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0.453
2021,10,3.0,0.295,0.0,0.0,3,13.46,13.0,8.72,13.48,1022,82,1.36,0.0,43,0.7071067811865476,0.7071067811865476,0.0,0.295
2021,10,4.0,0.353,0.0,0.0,3,12.91,12.45,8.72,12.93,1022,84,1.09,0.0,61,0.8660254037844386,0.5000000000000001,0.0,0.353
2021,10,5.0,0.302,0.0,0.0,3,12.3,11.86,9.72,12.37,1022,87,1.18,0.0,49,0.9659258262890683,0.25881904510252074,0.0,0.302
2021,10,6.0,0.3,0.0,0.0,3,12.37,11.83,7.72,12.37,1023,83,1.05,0.0,44,1.0,6.123233995736766e-17,0.0,0.3
2021,10,7.0,0.307,0.0,0.0,3,12.93,12.42,9.72,12.93,1023,82,1.14,0.0,30,0.9659258262890683,-0.25881904510252063,0.0,0.307
2021,10,8.0,0.167,0.0,0.121,1,12.93,12.47,10.72,12.93,1023,84,1.58,0.0,5,0.8660254037844387,-0.4999999999999998,0.7245465596014394,0.28800000000000003
2021,10,9.0,0.088,0.0,0.359,2,16.15,15.65,12.72,16.26,1023,70,1.18,0.0,8,0.7071067811865476,-0.7071067811865475,4.079499096601175,0.44699999999999995
2021,10,10.0,0.0,0.0,0.334,0,17.3,16.91,14.0,17.37,1024,70,1.16,0.0,28,0.49999999999999994,-0.8660254037844387,334000.00000000006,0.334
2021,10,11.0,0.0,0.0,0.321,4,17.93,17.61,17.23,18.43,1024,70,0.72,0.0,50,0.258819045102521,-0.9659258262890682,321000.0,0.321
2021,10,12.0,0.0,0.0,0.546,0,19.07,18.65,17.72,21.77,1024,62,1.27,0.13,47,1.2246467991473532e-16,-1.0,546000.0000000001,0.546
2021,10,13.0,0.192,0.0,0.626,0,20.03,19.55,17.72,20.67,1023,56,1.41,0.42,64,-0.2588190451025208,-0.9659258262890683,3.260399685418305,0.8180000000000001
2021,10,14.0,0.546,0.0,0.482,2,20.11,19.43,18.68,21.21,1023,48,1.25,0.35,72,-0.4999999999999997,-0.8660254037844388,0.8827822659665457,1.028
2021,10,15.0,0.01,0.0,0.367,2,20.01,19.35,17.72,20.15,1023,49,1.35,0.58,86,-0.7071067811865471,-0.7071067811865479,36.6963303669633,0.377
2021,10,16.0,0.321,0.0,0.154,3,18.98,18.6,17.01,19.54,1023,64,1.19,0.31,93,-0.8660254037844385,-0.5000000000000004,0.47974928427014246,0.475
2021,10,17.0,0.534,0.0,0.065,3,18.41,18.32,15.34,19.54,1023,77,0.78,0.0,89,-0.9659258262890683,-0.25881904510252063,0.1217226184969691,0.599
2021,10,18.0,0.431,0.0,0.0,3,17.37,17.38,16.12,18.43,1023,85,0.43,0.0,75,-1.0,-1.8369701987210297e-16,0.0,0.431
2021,10,19.0,0.961,0.0,0.0,3,15.72,15.7,15.7,17.32,1023,90,0.09,0.0,65,-0.9659258262890684,0.2588190451025203,0.0,0.961
2021,10,20.0,0.964,0.0,0.0,3,15.69,15.69,14.72,16.77,1023,91,0.3,0.0,44,-0.8660254037844386,0.5000000000000001,0.0,0.964
2021,10,21.0,0.668,0.0,0.0,3,15.69,15.72,14.72,16.77,1023,92,0.34,0.0,41,-0.7071067811865477,0.7071067811865474,0.0,0.668
2021,10,22.0,1.028,0.0,0.0,3,15.05,15.01,12.72,15.66,1023,92,0.37,0.0,57,-0.5000000000000004,0.8660254037844384,0.0,1.028
2021,10,23.0,1.051,0.0,0.0,3,15.05,15.01,12.72,15.66,1024,92,0.75,0.0,59,-0.25881904510252157,0.9659258262890681,0.0,1.051
2021,10,0.0,0.468,0.0,0.0,3,15.09,15.06,13.12,15.66,1023,92,0.85,0.0,49,0.0,1.0,0.0,0.468
2021,10,1.0,0.391,0.0,0.0,3,14.57,14.51,13.72,14.59,1023,93,0.72,0.0,61,0.25881904510252074,0.9659258262890683,0.0,0.391
2021,10,2.0,0.32,0.0,0.0,3,14.03,13.92,13.34,14.04,1023,93,0.89,0.0,47,0.49999999999999994,0.8660254037844387,0.0,0.32
2021,10,3.0,0.385,0.0,0.0,3,13.44,13.27,12.01,13.48,1022,93,1.07,0.0,53,0.7071067811865476,0.7071067811865476,0.0,0.385
2021,10,4.0,0.269,0.0,0.0,3,13.42,13.25,12.01,13.48,1022,93,1.15,0.0,54,0.8660254037844386,0.5000000000000001,0.0,0.269
2021,10,5.0,0.254,0.0,0.0,3,12.91,12.71,11.45,12.93,1022,94,1.18,0.0,56,0.9659258262890683,0.25881904510252074,0.0,0.254
2021,10,6.0,0.264,0.0,0.0,3,13.41,13.23,11.45,13.48,1023,93,1.06,0.0,49,1.0,6.123233995736766e-17,0.0,0.264
2021,10,7.0,0.488,0.0,0.0,3,12.92,12.7,12.23,12.93,1023,93,1.02,0.0,91,0.9659258262890683,-0.25881904510252063,0.0,0.488
2021,10,8.0,0.389,0.0,0.106,1,12.92,12.72,12.72,12.93,1023,94,1.39,0.0,81,0.8660254037844387,-0.4999999999999998,0.2724928727689646,0.495
2021,10,9.0,0.079,0.0,0.195,1,14.56,14.47,12.88,14.59,1024,92,1.01,0.0,55,0.7071067811865476,-0.7071067811865475,2.4683231857824586,0.274
2021,10,10.0,0.0,0.0,0.256,2,15.72,15.7,14.45,16.72,1024,90,0.61,0.0,29,0.49999999999999994,-0.8660254037844387,256000.00000000003,0.256
2021,10,11.0,0.002,0.0,0.253,2,17.12,17.11,16.72,20.1,1024,85,1.02,0.0,27,0.258819045102521,-0.9659258262890682,126.43678160919539,0.255
2021,10,12.0,0.0,0.0,0.257,0,17.92,17.86,17.01,18.34,1023,80,1.54,0.0,38,1.2246467991473532e-16,-1.0,257000.00000000003,0.257
2021,10,13.0,0.0,0.0,0.262,4,19.08,18.92,17.57,20.66,1023,72,2.0,0.0,23,-0.2588190451025208,-0.9659258262890683,262000.00000000003,0.262
2021,10,14.0,0.0,0.0,0.258,4,20.09,19.8,18.72,20.57,1022,63,2.35,0.0,27,-0.4999999999999997,-0.8660254037844388,258000.00000000003,0.258
2021,10,15.0,0.008,0.0,0.246,0,20.14,19.88,19.23,20.15,1022,64,2.92,0.0,39,-0.7071067811865471,-0.7071067811865479,30.7461567304087,0.254
2021,10,16.0,0.061,0.0,0.259,2,18.98,18.76,17.72,19.54,1022,70,3.21,0.0,21,-0.8660254037844385,-0.5000000000000004,4.245832035540401,0.32
2021,10,17.0,0.249,0.0,0.129,1,18.39,18.19,16.72,18.48,1022,73,2.4,0.0,1,-0.9659258262890683,-0.25881904510252063,0.5180702085533793,0.378
2021,10,18.0,1.564,0.0,0.004,3,17.21,17.0,14.72,17.37,1022,77,2.58,0.0,0,-1.0,-1.8369701987210297e-16,0.0025575431217754975,1.568
2021,10,19.0,1.952,0.0,0.0,3,16.15,15.94,14.45,16.26,1022,81,2.1,0.0,1,-0.9659258262890684,0.2588190451025203,0.0,1.952
2021,10,20.0,0.66,0.0,0.0,3,15.57,15.38,13.68,15.7,1023,84,1.67,0.0,1,-0.8660254037844386,0.5000000000000001,0.0,0.66
2021,10,21.0,0.524,0.0,0.0,3,14.96,14.73,11.72,15.15,1023,85,1.76,0.0,0,-0.7071067811865477,0.7071067811865474,0.0,0.524
2021,10,22.0,0.634,0.0,0.0,3,14.41,14.13,10.72,14.59,1023,85,2.14,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.634
2021,10,23.0,0.613,0.0,0.0,3,13.91,13.55,10.9,14.04,1023,84,2.0,0.0,0,-0.25881904510252157,0.9659258262890681,0.0,0.613
2021,10,0.0,0.254,0.0,0.0,3,14.35,13.82,10.34,14.59,1023,76,1.94,0.0,0,0.0,1.0,0.0,0.254
2021,10,1.0,0.267,0.0,0.0,3,14.3,13.64,9.72,14.59,1022,71,2.17,0.0,4,0.25881904510252074,0.9659258262890683,0.0,0.267
2021,10,2.0,0.312,0.0,0.0,3,11.91,11.48,11.72,12.32,1022,89,2.04,0.0,36,0.49999999999999994,0.8660254037844387,0.0,0.312
2021,10,3.0,0.248,0.0,0.0,3,14.48,13.81,11.72,14.59,1022,70,2.04,0.0,24,0.7071067811865476,0.7071067811865476,0.0,0.248
2021,10,4.0,0.257,0.0,0.0,3,13.89,13.21,9.72,14.04,1022,72,2.08,0.0,12,0.8660254037844386,0.5000000000000001,0.0,0.257
2021,10,5.0,0.255,0.0,0.0,3,9.51,8.52,8.72,13.34,1022,89,2.13,0.0,0,0.9659258262890683,0.25881904510252074,0.0,0.255
2021,10,6.0,0.255,0.0,0.0,3,13.86,13.16,8.72,14.04,1023,71,2.12,0.0,0,1.0,6.123233995736766e-17,0.0,0.255
2021,10,7.0,0.363,0.0,0.0,3,9.43,8.42,8.72,13.34,1023,89,2.13,0.0,1,0.9659258262890683,-0.25881904510252063,0.0,0.363
2021,10,8.0,0.226,0.0,0.097,1,9.64,8.22,8.72,14.55,1023,88,2.77,0.0,0,0.8660254037844387,-0.4999999999999998,0.4292016407007049,0.323
2021,10,9.0,0.0,0.0,0.255,2,16.75,16.2,14.72,16.82,1024,66,2.48,0.0,0,0.7071067811865476,-0.7071067811865475,255000.00000000003,0.255
2021,10,10.0,0.0,0.0,0.253,0,17.92,17.41,16.68,17.93,1023,63,2.3,0.0,2,0.49999999999999994,-0.8660254037844387,253000.0,0.253
2021,10,11.0,0.0,0.0,0.248,4,19.02,18.57,18.34,19.04,1023,61,2.76,0.0,0,0.258819045102521,-0.9659258262890682,248000.0,0.248
2021,10,12.0,0.027,0.0,0.337,4,20.16,19.72,19.54,20.72,1023,57,2.49,0.0,1,1.2246467991473532e-16,-1.0,12.481019221510316,0.36400000000000005
2021,10,13.0,0.0,0.0,0.271,4,21.28,20.85,20.9,21.78,1023,53,2.2,0.0,19,-0.2588190451025208,-0.9659258262890683,271000.00000000006,0.271
2021,10,14.0,0.0,0.0,0.335,0,22.36,21.96,21.21,22.89,1022,50,1.62,0.0,41,-0.4999999999999997,-0.8660254037844388,335000.00000000006,0.335
2021,10,15.0,0.021,0.0,0.315,0,22.35,21.84,21.21,23.34,1021,46,1.0,0.0,40,-0.7071067811865471,-0.7071067811865479,14.999285748297698,0.336
2021,10,16.0,0.0,0.0,0.258,2,21.73,21.19,19.72,23.34,1021,47,0.46,0.0,36,-0.8660254037844385,-0.5000000000000004,258000.00000000003,0.258
2021,10,17.0,0.144,0.0,0.117,1,20.7,20.24,20.11,21.68,1021,54,1.27,0.0,61,-0.9659258262890683,-0.25881904510252063,0.8124943576780718,0.261
2021,10,18.0,0.202,0.0,0.001,3,17.65,17.38,15.72,20.1,1022,73,2.27,0.0,57,-1.0,-1.8369701987210297e-16,0.0049504705422250385,0.203
2021,10,19.0,0.251,0.0,0.0,3,15.67,15.33,13.72,17.88,1022,78,2.24,0.0,47,-0.9659258262890684,0.2588190451025203,0.0,0.251
2021,10,20.0,0.249,0.0,0.0,3,14.82,14.66,12.72,17.33,1022,88,2.22,0.0,39,-0.8660254037844386,0.5000000000000001,0.0,0.249
2021,10,21.0,0.379,0.0,0.0,3,14.51,14.31,12.72,16.78,1022,88,2.2,0.0,1,-0.7071067811865477,0.7071067811865474,0.0,0.379
2021,10,22.0,0.444,0.0,0.0,3,13.49,13.24,11.72,15.67,1022,90,1.84,0.0,57,-0.5000000000000004,0.8660254037844384,0.0,0.444
2021,10,23.0,0.527,0.0,0.0,3,12.81,12.55,10.72,15.11,1022,92,1.67,0.0,49,-0.25881904510252157,0.9659258262890681,0.0,0.527
2021,10,0.0,0.431,0.0,0.0,3,11.76,11.42,10.72,13.99,1022,93,1.75,0.0,36,0.0,1.0,0.0,0.431
2021,10,1.0,0.304,0.0,0.0,3,12.95,12.7,12.72,13.43,1022,92,1.9,0.0,45,0.25881904510252074,0.9659258262890683,0.0,0.304
2021,10,2.0,0.268,0.0,0.0,3,11.41,10.96,10.72,13.9,1021,90,2.01,0.0,71,0.49999999999999994,0.8660254037844387,0.0,0.268
2021,10,3.0,0.262,0.0,0.0,3,10.37,9.81,9.72,13.34,1022,90,2.12,0.0,19,0.7071067811865476,0.7071067811865476,0.0,0.262
2021,10,4.0,0.247,0.0,0.0,3,12.42,12.07,11.77,12.79,1021,90,2.15,0.0,6,0.8660254037844386,0.5000000000000001,0.0,0.247
2021,10,5.0,0.246,0.0,0.0,3,12.93,12.6,11.21,13.72,1021,89,2.2,0.0,33,0.9659258262890683,0.25881904510252074,0.0,0.246
2021,10,6.0,0.243,0.0,0.0,3,12.93,12.58,11.21,13.72,1021,88,2.25,0.0,45,1.0,6.123233995736766e-17,0.0,0.243
2021,10,7.0,0.36,0.0,0.0,3,8.62,7.45,7.73,13.72,1021,88,2.16,0.0,29,0.9659258262890683,-0.25881904510252063,0.0,0.36
2021,10,8.0,0.391,0.0,0.09,1,14.63,14.34,12.33,14.72,1022,84,2.54,0.0,2,0.8660254037844387,-0.4999999999999998,0.23017843944133135,0.481
2021,10,9.0,0.0,0.0,0.272,2,18.97,18.44,14.55,19.04,1022,58,1.99,0.0,9,0.7071067811865476,-0.7071067811865475,272000.00000000006,0.272
2021,10,10.0,0.0,0.0,0.275,0,20.07,19.57,16.22,20.15,1022,55,1.11,0.0,1,0.49999999999999994,-0.8660254037844387,275000.00000000006,0.275
2021,10,11.0,0.0,0.0,0.28,4,21.74,21.3,18.44,21.82,1022,51,0.53,0.0,7,0.258819045102521,-0.9659258262890682,280000.00000000006,0.28
2021,10,12.0,0.015,0.0,0.311,4,22.36,22.04,21.22,22.88,1021,53,0.5,0.0,14,1.2246467991473532e-16,-1.0,20.731951203253118,0.326
2021,10,13.0,0.0,0.0,0.28,4,23.44,22.99,22.01,23.48,1021,44,0.7,0.0,8,-0.2588190451025208,-0.9659258262890683,280000.00000000006,0.28
2021,10,14.0,0.0,0.0,0.324,0,23.37,22.96,20.72,23.99,1020,46,0.9,0.0,0,-0.4999999999999997,-0.8660254037844388,324000.0,0.324
2021,10,15.0,0.006,0.0,0.385,0,23.32,22.91,20.72,23.48,1020,46,0.95,0.0,0,-0.7071067811865471,-0.7071067811865479,64.1559740043326,0.391
2021,10,16.0,0.117,0.0,0.312,2,21.83,21.37,21.22,22.32,1019,50,0.83,0.0,0,-0.8660254037844385,-0.5000000000000004,2.6666438748386763,0.429
2021,10,17.0,0.312,0.0,0.115,3,21.13,20.79,18.72,21.26,1019,57,1.05,0.0,0,-0.9659258262890683,-0.25881904510252063,0.3685885622161468,0.427
2021,10,18.0,0.345,0.0,0.004,3,18.89,18.48,14.72,20.66,1019,63,0.67,0.0,0,-1.0,-1.8369701987210297e-16,0.011594169292262924,0.349
2021,10,19.0,0.334,0.0,0.0,3,17.25,16.7,13.72,18.99,1019,64,1.31,0.0,0,-0.9659258262890684,0.2588190451025203,0.0,0.334
2021,10,20.0,0.399,0.0,0.0,3,17.14,16.5,12.72,17.37,1019,61,1.76,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.399
2021,10,21.0,0.677,0.0,0.0,3,16.59,16.0,12.72,16.82,1019,65,1.74,0.0,0,-0.7071067811865477,0.7071067811865474,0.0,0.677
2021,10,22.0,0.528,0.0,0.0,3,16.56,16.05,12.01,16.82,1018,68,1.66,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.528
2021,10,23.0,0.438,0.0,0.0,3,16.15,15.62,12.72,16.26,1018,69,1.08,0.0,0,-0.25881904510252157,0.9659258262890681,0.0,0.438
2021,10,0.0,0.252,0.0,0.0,3,15.14,14.64,12.72,15.15,1018,74,0.8,0.0,0,0.0,1.0,0.0,0.252
2021,10,1.0,0.251,0.0,0.0,3,15.14,14.64,12.32,15.15,1018,74,1.22,0.0,1,0.25881904510252074,0.9659258262890683,0.0,0.251
2021,10,2.0,0.251,0.0,0.0,3,15.14,14.56,11.72,15.15,1018,71,1.62,0.0,4,0.49999999999999994,0.8660254037844387,0.0,0.251
2021,10,3.0,0.242,0.0,0.0,3,8.4,7.79,7.14,11.77,1017,91,1.53,0.0,10,0.7071067811865476,0.7071067811865476,0.0,0.242
2021,10,4.0,0.242,0.0,0.0,3,14.51,13.92,11.12,14.59,1017,73,1.64,0.0,10,0.8660254037844386,0.5000000000000001,0.0,0.242
2021,10,5.0,0.242,0.0,0.0,3,14.04,13.41,10.72,14.04,1016,73,1.88,0.0,15,0.9659258262890683,0.25881904510252074,0.0,0.242
2021,10,6.0,0.328,0.0,0.0,3,7.48,6.46,5.93,10.72,1016,92,1.79,0.0,61,1.0,6.123233995736766e-17,0.0,0.328
2021,10,7.0,0.459,0.0,0.0,3,7.72,6.89,5.95,10.72,1016,91,1.64,0.0,91,0.9659258262890683,-0.25881904510252063,0.0,0.459
2021,10,8.0,0.271,0.0,0.097,1,15.06,14.42,11.12,15.15,1016,69,1.73,0.0,98,0.8660254037844387,-0.4999999999999998,0.3579322585525515,0.368
2021,10,9.0,0.032,0.0,0.222,2,16.82,16.18,13.72,16.82,1016,62,1.92,0.0,97,0.7071067811865476,-0.7071067811865475,6.93728320989969,0.254
2021,10,10.0,0.0,0.0,0.257,2,17.32,16.73,14.0,17.37,1016,62,2.33,0.0,96,0.49999999999999994,-0.8660254037844387,257000.00000000003,0.257
2021,10,11.0,0.0,0.0,0.252,0,18.39,17.9,17.23,18.68,1015,62,3.53,0.0,93,0.258819045102521,-0.9659258262890682,252000.0,0.252
2021,10,12.0,0.0,0.0,0.258,4,20.62,20.04,18.72,21.21,1015,50,4.52,0.0,98,1.2246467991473532e-16,-1.0,258000.00000000003,0.258
2021,10,13.0,0.0,0.0,0.252,0,20.53,20.0,17.72,20.7,1014,52,4.94,0.0,100,-0.2588190451025208,-0.9659258262890683,252000.0,0.252
2021,10,14.0,0.001,0.0,0.252,2,20.52,20.01,17.72,20.7,1013,53,5.51,0.0,100,-0.4999999999999997,-0.8660254037844388,251.74825174825176,0.253
2021,10,15.0,0.259,0.0,0.204,1,19.41,18.95,16.72,19.59,1012,59,5.34,0.0,99,-0.7071067811865471,-0.7071067811865479,0.7876417465569631,0.46299999999999997
2021,10,16.0,0.205,0.0,0.117,3,18.38,17.87,16.72,18.48,1012,61,5.68,0.0,100,-0.8660254037844385,-0.5000000000000004,0.5707289232735451,0.322
2021,10,17.0,0.248,0.0,0.016,3,17.84,17.32,16.68,17.93,1010,63,6.02,0.0,100,-0.9659258262890683,-0.25881904510252063,0.06451586888762545,0.264
2021,10,18.0,0.571,0.0,0.0,3,16.81,16.3,15.9,16.82,1010,67,6.16,0.97,100,-1.0,-1.8369701987210297e-16,0.0,0.571
2021,10,19.0,0.834,0.0,0.0,3,15.74,15.43,14.23,16.72,1009,79,6.51,1.75,100,-0.9659258262890684,0.2588190451025203,0.0,0.834
2021,10,20.0,0.803,0.0,0.0,3,14.16,13.88,13.12,15.72,1009,86,6.27,4.37,100,-0.8660254037844386,0.5000000000000001,0.0,0.803
2021,10,21.0,0.95,0.0,0.0,3,13.12,12.86,12.93,15.72,1010,91,5.58,7.45,100,-0.7071067811865477,0.7071067811865474,0.0,0.95
2021,10,22.0,0.616,0.0,0.0,3,13.19,12.97,12.93,16.72,1010,92,6.88,5.01,100,-0.5000000000000004,0.8660254037844384,0.0,0.616
2021,10,23.0,0.572,0.0,0.0,3,14.59,14.53,14.54,15.01,1009,93,5.38,1.77,100,-0.25881904510252157,0.9659258262890681,0.0,0.572
2021,10,0.0,0.603,0.0,0.0,3,15.14,15.14,13.99,15.72,1009,93,4.6,0.95,100,0.0,1.0,0.0,0.603
2021,10,1.0,0.284,0.0,0.0,3,15.09,15.08,13.99,15.15,1009,93,4.3,0.97,100,0.25881904510252074,0.9659258262890683,0.0,0.284
2021,10,2.0,0.251,0.0,0.0,3,15.13,15.13,14.54,15.15,1008,93,4.39,1.02,100,0.49999999999999994,0.8660254037844387,0.0,0.251
2021,10,3.0,0.253,0.0,0.0,3,15.72,15.78,14.54,16.72,1008,93,3.76,0.6,100,0.7071067811865476,0.7071067811865476,0.0,0.253
2021,10,4.0,0.249,0.0,0.0,3,16.21,16.31,15.34,16.26,1008,93,2.94,0.53,100,0.8660254037844386,0.5000000000000001,0.0,0.249
2021,10,5.0,0.241,0.0,0.0,3,15.63,15.68,14.45,15.7,1008,93,2.21,0.42,100,0.9659258262890683,0.25881904510252074,0.0,0.241
2021,10,6.0,0.242,0.0,0.0,3,14.59,14.53,13.9,14.72,1008,93,1.86,0.16,100,1.0,6.123233995736766e-17,0.0,0.242
2021,10,7.0,0.302,0.0,0.0,3,14.53,14.49,13.68,14.59,1009,94,1.46,0.0,100,0.9659258262890683,-0.25881904510252063,0.0,0.302
2021,10,8.0,0.554,0.0,0.011,3,14.57,14.54,13.68,14.72,1009,94,1.28,0.17,100,0.8660254037844387,-0.4999999999999998,0.019855559827509334,0.5650000000000001
2021,10,9.0,0.143,0.0,0.111,3,14.63,14.58,13.99,15.72,1010,93,1.63,0.0,100,0.7071067811865476,-0.7071067811865475,0.7762183481234398,0.254
2021,10,10.0,0.19,0.0,0.14,1,14.63,14.58,14.59,15.67,1010,93,1.74,0.0,100,0.49999999999999994,-0.8660254037844387,0.7368382271672255,0.33
2021,10,11.0,0.203,0.0,0.179,1,14.65,14.6,14.59,16.12,1010,93,2.83,0.12,100,0.258819045102521,-0.9659258262890682,0.8817690553248505,0.382
2021,10,12.0,0.112,0.0,0.2,1,14.72,14.68,14.59,16.77,1008,93,3.83,0.19,100,1.2246467991473532e-16,-1.0,1.7856983419790895,0.312
2021,10,13.0,0.041,0.0,0.212,1,15.78,15.84,15.34,16.77,1008,93,4.12,0.28,100,-0.2588190451025208,-0.9659258262890683,5.170605594985488,0.253
2021,10,14.0,0.118,0.0,0.132,3,14.7,14.63,14.59,16.21,1007,92,4.08,0.39,100,-0.4999999999999997,-0.8660254037844388,1.118634587842476,0.25
2021,10,15.0,0.191,0.0,0.067,3,15.13,15.05,13.9,15.66,1006,90,5.75,0.89,100,-0.7071067811865471,-0.7071067811865479,0.35078350375128925,0.258
2021,10,16.0,0.232,0.0,0.027,3,14.06,13.92,13.34,14.79,1005,92,5.27,1.16,100,-0.8660254037844385,-0.5000000000000004,0.1163788087120314,0.259
2021,10,17.0,0.239,0.0,0.013,3,13.54,13.38,13.43,14.72,1003,93,5.03,1.32,100,-0.9659258262890683,-0.25881904510252063,0.05439307785323074,0.252
2021,10,18.0,0.546,0.0,0.0,3,13.48,13.31,13.34,14.0,1002,93,5.7,2.16,100,-1.0,-1.8369701987210297e-16,0.0,0.546
2021,10,19.0,0.642,0.0,0.0,3,13.62,13.47,13.48,15.72,1000,93,6.89,6.15,100,-0.9659258262890684,0.2588190451025203,0.0,0.642
2021,10,20.0,0.387,0.0,0.0,3,16.26,16.37,15.66,17.23,999,93,6.77,6.89,100,-0.8660254037844386,0.5000000000000001,0.0,0.387
2021,10,21.0,0.399,0.0,0.0,3,18.94,19.32,15.34,19.04,999,93,6.94,5.93,100,-0.7071067811865477,0.7071067811865474,0.0,0.399
2021,10,22.0,0.476,0.0,0.0,3,19.46,19.89,17.32,19.59,997,93,11.1,3.51,100,-0.5000000000000004,0.8660254037844384,0.0,0.476
2021,10,23.0,1.342,0.0,0.0,3,19.48,19.91,17.88,19.59,998,93,10.02,2.12,100,-0.25881904510252157,0.9659258262890681,0.0,1.342
2021,10,0.0,0.528,0.0,0.0,3,17.9,18.17,17.23,18.68,999,93,7.25,1.16,100,0.0,1.0,0.0,0.528
2021,10,1.0,0.404,0.0,0.0,3,16.81,16.97,16.12,16.82,1000,93,4.67,0.54,89,0.25881904510252074,0.9659258262890683,0.0,0.404
2021,10,2.0,0.308,0.0,0.0,3,15.72,15.78,15.01,16.72,1002,93,3.44,0.15,97,0.49999999999999994,0.8660254037844387,0.0,0.308
2021,10,3.0,0.308,0.0,0.0,3,15.72,15.78,15.01,16.72,1002,93,1.83,0.0,96,0.7071067811865476,0.7071067811865476,0.0,0.308
2021,10,4.0,0.395,0.0,0.0,3,15.68,15.73,15.01,15.72,1003,93,1.45,0.0,97,0.8660254037844386,0.5000000000000001,0.0,0.395
2021,10,5.0,0.309,0.0,0.0,3,15.68,15.73,14.79,15.72,1004,93,1.33,0.0,100,0.9659258262890683,0.25881904510252074,0.0,0.309
2021,10,6.0,0.307,0.0,0.0,3,15.13,15.13,14.54,15.15,1005,93,1.17,0.0,100,1.0,6.123233995736766e-17,0.0,0.307
2021,10,7.0,0.31,0.0,0.0,3,15.15,15.15,14.45,15.72,1006,93,0.93,0.0,100,0.9659258262890683,-0.25881904510252063,0.0,0.31
2021,10,8.0,0.276,0.0,0.014,3,15.65,15.7,14.45,15.72,1006,93,0.52,0.0,100,0.8660254037844387,-0.4999999999999998,0.05072445389690617,0.29000000000000004
2021,10,9.0,0.179,0.0,0.153,1,16.23,16.34,15.01,16.72,1007,93,1.06,0.0,93,0.7071067811865476,-0.7071067811865475,0.8547438282467695,0.33199999999999996
2021,10,10.0,0.246,0.0,0.312,2,17.85,18.04,16.12,17.93,1008,90,2.3,0.0,99,0.49999999999999994,-0.8660254037844387,1.2682875272864744,0.558
2021,10,11.0,0.847,0.0,0.432,1,17.39,17.51,17.23,18.12,1008,89,3.03,0.0,100,0.258819045102521,-0.9659258262890682,0.5100348169600745,1.279
2021,10,12.0,1.089,0.0,0.305,1,17.43,17.53,17.37,18.44,1008,88,2.4,0.0,100,1.2246467991473532e-16,-1.0,0.280073204707801,1.394
2021,10,13.0,1.024,0.0,0.372,1,18.52,18.62,17.23,19.54,1008,84,3.78,0.0,97,-0.2588190451025208,-0.9659258262890683,0.36328089523350077,1.396
2021,10,14.0,1.221,0.0,0.339,1,19.01,19.08,17.57,19.04,1008,81,2.91,0.0,100,-0.4999999999999997,-0.8660254037844388,0.2776410502530301,1.56
